,date,volume,price,high,low,open,change,timestamp,FOXBUSINES.text_COUNT_last1days:microsoft,FOXBUSINES.text_last1days:microsoft,transformedDoc
994,03-02-2017 16:00:00,30.30M,63.68,63.7,63.07,63.5,0.81%,1486137600.0,11,"['what happened in the  stockmarket today ', 'why this marijuana stock surged 113 higher in january ', 'china stocks fall as central bank tightens policy', 'us steel stock upgraded what you need to know ', 'are # coal mining stocks flying too close to the sun after a great 2016?', '3 beaten-up big brand stocks: are they bargains? ', 'european stocks edge higher ahead of u_s_ jobsreport ', 'amazon stock plunges on revenue miss', 'why u_s_ # steel stock jumped 11% thursday', 'top restaurant stocks to buy in 2017', 'why us steel stock jumped 11 thursday']",what happened in the  stockmarket today why this marijuana stock surged 113 higher in january china stocks fall as central bank tightens policyus steel stock upgraded what you need to know are # coal mining stocks flying too close to the sun after a great 2016?3 beaten-up big brand stocks: are they bargains? european stocks edge higher ahead of u_s_ jobsreport amazon stock plunges on revenue misswhy u_s_ # steel stock jumped 11% thursdaytop restaurant stocks to buy in 2017why us steel stock jumped 11 thursday
995,06-02-2017 16:00:00,19.80M,63.64,63.65,63.14,63.5,-0.06%,1486396800.0,6,"['1 major concern facing these 3 stocks', '# disney stock has a lot to prove on tuesday ', 'tech stocks  fb  amzn  msft  googl  nflxpic_twitter_com/nlkvjbqtnj', 'tech stocks:  fb  amzn  msft  googl  nflxpic_twitter_com/uuspkuo2rd', '# oil and # gas stock roundup: strategy updates stole the show ', '# stockalert - stocks to watch today on # wallstreet  tif  cmgpic_twitter_com/iqndwcdiru']",1 major concern facing these 3 stocks# disney stock has a lot to prove on tuesday tech stocks  fb  amzn  msft  googl  nflxpic_twitter_com/nlkvjbqtnjtech stocks:  fb  amzn  msft  googl  nflxpic_twitter_com/uuspkuo2rd# oil and # gas stock roundup: strategy updates stole the show # stockalert - stocks to watch today on # wallstreet  tif  cmgpic_twitter_com/iqndwcdiru
996,07-02-2017 16:00:00,20.28M,63.43,63.78,63.23,63.74,-0.33%,1486483200.0,11,"['what happened in the  stockmarket today ', '3 reasons # chipotle stock wont fall another 35% in 2017', '3 high-yield dividend stocks to avoid this winter ', '# stockalert - stocks to watch today on # wallstreet  tsn  amznpic_twitter_com/ccvrdswmzq', '# stockalert - stocks to watch today on # wallstreet  bp  gpspic_twitter_com/wktmseoxme', 'financial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/9sr63gufy2', 'why  csx corporation stock popped 29 in january', 'philip morris international stock split: is a split coming in 2017?  pm', 'financial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/u1hmbrmhuh', '2 stocks projected to grow profits the most in 2017 ', '# energy stocks drag # wallstreet lower ']",what happened in the  stockmarket today 3 reasons # chipotle stock wont fall another 35% in 20173 high-yield dividend stocks to avoid this winter # stockalert - stocks to watch today on # wallstreet  tsn  amznpic_twitter_com/ccvrdswmzq# stockalert - stocks to watch today on # wallstreet  bp  gpspic_twitter_com/wktmseoxmefinancial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/9sr63gufy2why  csx corporation stock popped 29 in januaryphilip morris international stock split: is a split coming in 2017?  pmfinancial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/u1hmbrmhuh2 stocks projected to grow profits the most in 2017 # energy stocks drag # wallstreet lower 
997,08-02-2017 16:00:00,18.10M,63.34,63.81,63.22,63.57,-0.14%,1486569600.0,13,"['# stockalert - stocks to watch today on # wallstreet  bwld  bacpic_twitter_com/q5nebhovcy', 'why teck resources ltd stock jumped 21% in january  teck', '3 top stocks to buy for your kids', 'wall street slips as bank, health stocks drag ', '3 attractive income stocks whose dividends could double', 'the 3 biggest surprise stock market winners of 2016_ ', 'why ak steel holding corp stock plummeted 23% in january  aks ', 'stockalert  stock to watch today on  wallstreet  dis ', '3 stocks projected to more than double their earnings in 2017', 'what happened in the # stockmarket today ', 'financial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/h6ni0uii63', 'hate checking your portfolio? try these 3 stocks ', 'is this why juno therapeutics, inc_ stock rose 13% in january?  juno']","# stockalert - stocks to watch today on # wallstreet  bwld  bacpic_twitter_com/q5nebhovcywhy teck resources ltd stock jumped 21% in january  teck3 top stocks to buy for your kidswall street slips as bank, health stocks drag 3 attractive income stocks whose dividends could doublethe 3 biggest surprise stock market winners of 2016_ why ak steel holding corp stock plummeted 23% in january  aks stockalert  stock to watch today on  wallstreet  dis 3 stocks projected to more than double their earnings in 2017what happened in the # stockmarket today financial stocks:  jpm  ms  gs  c  wfcpic_twitter_com/h6ni0uii63hate checking your portfolio? try these 3 stocks is this why juno therapeutics, inc_ stock rose 13% in january?  juno"
998,09-02-2017 16:00:00,22.64M,64.06,64.44,63.32,63.52,1.14%,1486656000.0,12,"['twitter stock tumbles on  earnings  twtr ', 'why  netgear inc stock plunged today', '3 little-known # oil stocks to put on your radar', '2 undervalued reasons walt disney co_ stock could grow further ', '# stockalert - stocks to watch today on # wallstreet  viab  aapl  twtrpic_twitter_com/3ltukfzkgj', 'why jetblue airways corporation stock plunged 12_5% in january  jblu', '# stockalert - stocks to watch today on # wallstreet_  tsla  twxpic_twitter_com/lhacl9clur', 'zillow group stock falls despite another quarterly beat', 'why the stock market under # trump will probably lag the market under # obama', 'oil up on u_s_ gasoline stocks, but market bloated', 'cyber-security stocks:  symc  cybr  ftnt  panw  feyepic_twitter_com/takbgepvvy', 'why did chipotle mexican grill stock gain 11% in january?  cmg']","twitter stock tumbles on  earnings  twtr why  netgear inc stock plunged today3 little-known # oil stocks to put on your radar2 undervalued reasons walt disney co_ stock could grow further # stockalert - stocks to watch today on # wallstreet  viab  aapl  twtrpic_twitter_com/3ltukfzkgjwhy jetblue airways corporation stock plunged 12_5% in january  jblu# stockalert - stocks to watch today on # wallstreet_  tsla  twxpic_twitter_com/lhacl9clurzillow group stock falls despite another quarterly beatwhy the stock market under # trump will probably lag the market under # obamaoil up on u_s_ gasoline stocks, but market bloatedcyber-security stocks:  symc  cybr  ftnt  panw  feyepic_twitter_com/takbgepvvywhy did chipotle mexican grill stock gain 11% in january?  cmg"
999,10-02-2017 16:00:00,18.17M,64.0,64.3,63.98,64.25,-0.09%,1486742400.0,13,"['why the stock market under  trump will probably lag the market nder  obama', 'stocks hit record high after  trump says  tax plan coming soon', 'nordstroms motives for dumping  ivankatrumps line questioned stock performance overstated  jwn ', 'heres why hess corps stock slumped 14 in january', 'stocks hit record highs after  trump says  tax plan coming soon', 'stocks hit record high after  trump says  tax plan coming soon ', 'nordstroms motives for dumping  ivankatrumps line questioned stock performance overstated', 'european stocks set for weekly gain as good # earnings ', 'stocks since the election:pic_twitter_com/8tkjcljttx', '3 stocks you can buy and hold forever ', 'infrastructure stocks:  cat  pwr  cmi  pcarpic_twitter_com/a4ebjgfmvl', 'why  vista outdoor stock dropped 225', 'heres why these # gold stocks jumped in january ']",why the stock market under  trump will probably lag the market nder  obamastocks hit record high after  trump says  tax plan coming soonnordstroms motives for dumping  ivankatrumps line questioned stock performance overstated  jwn heres why hess corps stock slumped 14 in januarystocks hit record highs after  trump says  tax plan coming soonstocks hit record high after  trump says  tax plan coming soon nordstroms motives for dumping  ivankatrumps line questioned stock performance overstatedeuropean stocks set for weekly gain as good # earnings stocks since the election:pic_twitter_com/8tkjcljttx3 stocks you can buy and hold forever infrastructure stocks:  cat  pwr  cmi  pcarpic_twitter_com/a4ebjgfmvlwhy  vista outdoor stock dropped 225heres why these # gold stocks jumped in january 
1000,13-02-2017 16:00:00,22.92M,64.72,64.86,64.13,64.24,1.13%,1487001600.0,10,"['3 top stocks to buy for your kids', 'european stocks stay close to january peak ', '3 attractive income stocks whose dividends could double', 'heres why m&a has tesaros stock soaring 40% in 2017', '3 stocks projected to more than double their earnings in 2017', 'these offshore drilling stocks are up big as earnings season starts', 'stock alert - dow, s&p, nasdaq hit all-time highspic_twitter_com/gdymf0lu3j', '# stockalert - stocks to watch today on # wallstreet  rbs  fpic_twitter_com/n8bhp7sjsa', '# stockalert - stocks to watch today on # wallstreet  shld  vzpic_twitter_com/0yg4g5eln2', '3 beaten-down stocks ready to bounce back ']","3 top stocks to buy for your kidseuropean stocks stay close to january peak 3 attractive income stocks whose dividends could doubleheres why m&a has tesaros stock soaring 40% in 20173 stocks projected to more than double their earnings in 2017these offshore drilling stocks are up big as earnings season startsstock alert - dow, s&p, nasdaq hit all-time highspic_twitter_com/gdymf0lu3j# stockalert - stocks to watch today on # wallstreet  rbs  fpic_twitter_com/n8bhp7sjsa# stockalert - stocks to watch today on # wallstreet  shld  vzpic_twitter_com/0yg4g5eln23 beaten-down stocks ready to bounce back "
1001,14-02-2017 16:00:00,23.11M,64.57,64.72,64.02,64.41,-0.23%,1487088000.0,12,"['2 more # wallstreet pros check in on costco stock  cost', '3 best stocks for your 401k', 'stock market retreats from records as yellen testifies', '# stockalert - stocks to watch today on # wallstreet  aapl  fbpic_twitter_com/ecgto8pr78', 'sodastream stock has a lot to prove on wednesday', 'billionaires are dumping these 5 stocks_ should you? ', 'molson coors stock falls after profit miss # earnings  tap', 'can hasbro stock keep going after last weeks 18% pop?  has', 'retail stocks: what to watch in 2017 ', '3 stocks that turned 10,000 into at least 3_68 million ', '# stockalert - stocks to watch today on # wallstreet  tsla  amzn  aaplpic_twitter_com/i4rfeuz1yv', 'sp tops 20t as stocks hit fresh records and  trump trade rolls on ']","2 more # wallstreet pros check in on costco stock  cost3 best stocks for your 401kstock market retreats from records as yellen testifies# stockalert - stocks to watch today on # wallstreet  aapl  fbpic_twitter_com/ecgto8pr78sodastream stock has a lot to prove on wednesdaybillionaires are dumping these 5 stocks_ should you? molson coors stock falls after profit miss # earnings  tapcan hasbro stock keep going after last weeks 18% pop?  hasretail stocks: what to watch in 2017 3 stocks that turned 10,000 into at least 3_68 million # stockalert - stocks to watch today on # wallstreet  tsla  amzn  aaplpic_twitter_com/i4rfeuz1yvsp tops 20t as stocks hit fresh records and  trump trade rolls on "
1002,15-02-2017 16:00:00,17.01M,64.53,64.57,64.16,64.5,-0.06%,1487174400.0,12,"['what happened in the  stockmarket today ', '_ @ varneyco on the recent explosive stock market rally: investors can see through this media smoke screen, they see prosperity ahead_""pic_twitter_com/six4lepphy""', 'china shares fall, weighed by tech, resource stocks ', 'warren buffett loads up on  apple stock  aapl ', '3 stocks you dont have to babysit ', 'groupon stock skyrockets as revenue grows  earnings  grpn ', '4 stocks to buy near 52-week lows', 'top publicly traded video-game stocks in the industry', 'top 5 states for # marijuana stocks ', '# stockalert - stocks to watch today on # wallstreet_  csco  twtrpic_twitter_com/7fzgxplun8', 'why @ retailmenot inc_ stock popped today ', '# stockalert - stocks to watch today on # wallstreet  antm  ci  peppic_twitter_com/vy2lthk6rs']","what happened in the  stockmarket today _ @ varneyco on the recent explosive stock market rally: investors can see through this media smoke screen, they see prosperity ahead_""pic_twitter_com/six4lepphy""china shares fall, weighed by tech, resource stocks warren buffett loads up on  apple stock  aapl 3 stocks you dont have to babysit groupon stock skyrockets as revenue grows  earnings  grpn 4 stocks to buy near 52-week lowstop publicly traded video-game stocks in the industrytop 5 states for # marijuana stocks # stockalert - stocks to watch today on # wallstreet_  csco  twtrpic_twitter_com/7fzgxplun8why @ retailmenot inc_ stock popped today # stockalert - stocks to watch today on # wallstreet  antm  ci  peppic_twitter_com/vy2lthk6rs"
1003,16-02-2017 16:00:00,20.55M,64.52,65.24,64.44,64.74,-0.02%,1487260800.0,10,"['what happened in the  stockmarket today ', '# stockalert - stocks to watch today on # wallstreet  csco  twxpic_twitter_com/btz2kwi7jt', '# oilpainting prices hold ground after u_s_ stockpiles soar to record ', 'how safe is wal-mart stock and its dividend?  wmt', 'best low-p/e stocks to buy in february', 'european stocks retreat after 7 sessions of gains ', '3 stocks at 52-week highs still worth buying', '4 stocks to buy near 52-week lows', 'think caterpillar inc_s stock will soar after its fantastic run in 2016? read this  cat', '# stockalert - stocks to watch today on # wallstreet  cbs  googlpic_twitter_com/d42cuengyk']",what happened in the  stockmarket today # stockalert - stocks to watch today on # wallstreet  csco  twxpic_twitter_com/btz2kwi7jt# oilpainting prices hold ground after u_s_ stockpiles soar to record how safe is wal-mart stock and its dividend?  wmtbest low-p/e stocks to buy in februaryeuropean stocks retreat after 7 sessions of gains 3 stocks at 52-week highs still worth buying4 stocks to buy near 52-week lowsthink caterpillar inc_s stock will soar after its fantastic run in 2016? read this  cat# stockalert - stocks to watch today on # wallstreet  cbs  googlpic_twitter_com/d42cuengyk
1004,17-02-2017 16:00:00,21.25M,64.62,64.69,64.3,64.47,0.16%,1487347200.0,7,"['_ @ potus: stock market has hit record numbers; surge in optimism_pic_twitter_com/68zicslk1n', 'european stocks retreat after week of gains ', '# stockalert - stocks to watch today on # wallstreet  aapl  katepic_twitter_com/cwi0x3pbqj', 'why cloud peak energy stock jumped 10% on thursday ', '# stockalert - stocks to watch today on # wallstreet  un  t  dalpic_twitter_com/mjvdrazi8x', '2  tech stocks that could make you rich ', 'tech stocks:  fb  amzn  msft  googl  nflxpic_twitter_com/nxjsrckodz']",_ @ potus: stock market has hit record numbers; surge in optimism_pic_twitter_com/68zicslk1neuropean stocks retreat after week of gains # stockalert - stocks to watch today on # wallstreet  aapl  katepic_twitter_com/cwi0x3pbqjwhy cloud peak energy stock jumped 10% on thursday # stockalert - stocks to watch today on # wallstreet  un  t  dalpic_twitter_com/mjvdrazi8x2  tech stocks that could make you rich tech stocks:  fb  amzn  msft  googl  nflxpic_twitter_com/nxjsrckodz
1005,21-02-2017 16:00:00,20.66M,64.49,64.95,64.45,64.61,-0.20%,1487692800.0,10,"['us stock futures hit fresh highs indicating a record run will resume this week', 'bill gates said in an interview that robots that steal human jobs should pay their fair share of taxes thoughts ', 'solar energy production hit a record high in 2016 so whats wrong with solar stocks ', '3 stocks we like more than kinder morgan inc', 'ready to get in on mining check out these 3 stocks ', 'stockalert  stocks to watch today on  wallstreet  yhoo  aapl ', '# stockalert - stocks to watch today on # wallstreet  hsbc  fslrpic_twitter_com/kscj7rhcb6', 'tech stocks surge:  fb  amzn  googl  aapl  nflxpic_twitter_com/xjyu6fbo7y', 'china stocks approach 3-month highs', '2 top internetofthings stocks to buy now']",us stock futures hit fresh highs indicating a record run will resume this weekbill gates said in an interview that robots that steal human jobs should pay their fair share of taxes thoughts solar energy production hit a record high in 2016 so whats wrong with solar stocks 3 stocks we like more than kinder morgan incready to get in on mining check out these 3 stocks stockalert  stocks to watch today on  wallstreet  yhoo  aapl # stockalert - stocks to watch today on # wallstreet  hsbc  fslrpic_twitter_com/kscj7rhcb6tech stocks surge:  fb  amzn  googl  aapl  nflxpic_twitter_com/xjyu6fbo7ychina stocks approach 3-month highs2 top internetofthings stocks to buy now
1006,22-02-2017 16:00:00,19.29M,64.36,64.39,64.05,64.33,-0.20%,1487779200.0,7,"['# stockalert: shares of facebook are up more than 1% and hitting an all-time high_  fbpic_twitter_com/xcyacpgeqm', 'market alert: stocks hitting all-time highs as retail earnings top expectations_pic_twitter_com/bqi9rlc6jr', '# stockalert - stocks to watch today on # wallstreet  soda  fbpic_twitter_com/ityhlmq1hc', 'wall street slips at the open as energy stocks drag ', 'stockalert  stocks to watch today on  wallstreet  bmy  hpq ', 'retail stocks since the election:  m  jcp  bbypic_twitter_com/ap1mpcqgof', '_ @ varneyco: no president in 50 years has come into office and jump-started the stock market like donald trump_""pic_twitter_com/zl2yukyazq""']","# stockalert: shares of facebook are up more than 1% and hitting an all-time high_  fbpic_twitter_com/xcyacpgeqmmarket alert: stocks hitting all-time highs as retail earnings top expectations_pic_twitter_com/bqi9rlc6jr# stockalert - stocks to watch today on # wallstreet  soda  fbpic_twitter_com/ityhlmq1hcwall street slips at the open as energy stocks drag stockalert  stocks to watch today on  wallstreet  bmy  hpq retail stocks since the election:  m  jcp  bbypic_twitter_com/ap1mpcqgof_ @ varneyco: no president in 50 years has come into office and jump-started the stock market like donald trump_""pic_twitter_com/zl2yukyazq"""
1007,23-02-2017 16:00:00,20.27M,64.62,64.73,64.19,64.42,0.40%,1487865600.0,10,"['european stocks edge towards recent highs ', 'gun stocks:  rgr  aobc  vsto  olnpic_twitter_com/pjtfeohoej', 'stockalert  stocks to watch today on  wallstreet  nsany  fit ', 'retail stocks:  jcp  m  bby  wmt  shldpic_twitter_com/w1q3v5fivq', 'oil rises after report shows drop in stockpiles ', 'pipeline stocks:  etp  wmb  jec  kbr  aegnpic_twitter_com/kxxlphgtzy', 'real estate stocks:  o  hcp  avb  psa  stagpic_twitter_com/4nvuoovg26', 'oil drops on worries of swelling u_s_ stockpiles ', '# stockalert - stocks to watch today on # wallstreet  nasny  lbpic_twitter_com/wlykfqx69y', '# stockalert - dow, s&p hit all-time highspic_twitter_com/5n3nvc30xi']","european stocks edge towards recent highs gun stocks:  rgr  aobc  vsto  olnpic_twitter_com/pjtfeohoejstockalert  stocks to watch today on  wallstreet  nsany  fit retail stocks:  jcp  m  bby  wmt  shldpic_twitter_com/w1q3v5fivqoil rises after report shows drop in stockpiles pipeline stocks:  etp  wmb  jec  kbr  aegnpic_twitter_com/kxxlphgtzyreal estate stocks:  o  hcp  avb  psa  stagpic_twitter_com/4nvuoovg26oil drops on worries of swelling u_s_ stockpiles # stockalert - stocks to watch today on # wallstreet  nasny  lbpic_twitter_com/wlykfqx69y# stockalert - dow, s&p hit all-time highspic_twitter_com/5n3nvc30xi"
1008,24-02-2017 16:00:00,21.80M,64.62,64.8,64.14,64.53,0.00%,1487952000.0,5,"['# stockalert - gap # earnings released:  gpspic_twitter_com/0cg1kc3vyu', 'european stocks weighed down by basf ', 'oil prices up but gains pared after 7th straight stock build ', '# stockalert stocks to watch today on # wallstreet  rbs  fbpic_twitter_com/zogaj12bug', 'stockalert  stocks to watch today on  wallstreet  ko  googl ']",# stockalert - gap # earnings released:  gpspic_twitter_com/0cg1kc3vyueuropean stocks weighed down by basf oil prices up but gains pared after 7th straight stock build # stockalert stocks to watch today on # wallstreet  rbs  fbpic_twitter_com/zogaj12bugstockalert  stocks to watch today on  wallstreet  ko  googl 
1009,27-02-2017 16:00:00,15.87M,64.23,64.54,64.05,64.54,-0.60%,1488211200.0,5,"['defense stocks:  ba  gd  noc  lmt  rtnpic_twitter_com/hgp5ulfznr', 'wall street week ahead: record-setting stock rally faces test in # trump speech ', 'hospital stocks:  uhs  hca  thc  lpnt  sempic_twitter_com/vuplyb3jtx', 'infrastructure stocks:  vmc  mlm  flr  jecpic_twitter_com/xzd20eyq8v', '# stockalert - stocks to watch today on # wallstreet_  pcln  snepic_twitter_com/bvcdvhsjdk']",defense stocks:  ba  gd  noc  lmt  rtnpic_twitter_com/hgp5ulfznrwall street week ahead: record-setting stock rally faces test in # trump speech hospital stocks:  uhs  hca  thc  lpnt  sempic_twitter_com/vuplyb3jtxinfrastructure stocks:  vmc  mlm  flr  jecpic_twitter_com/xzd20eyq8v# stockalert - stocks to watch today on # wallstreet_  pcln  snepic_twitter_com/bvcdvhsjdk
1010,28-02-2017 16:00:00,23.24M,63.98,64.2,63.76,64.08,-0.39%,1488297600.0,8,"['european stocks rise on # earnings support ', '# stockalert - stocks to watch today on # wallstreet  aapl  amznpic_twitter_com/bdnm6xoppi', 'fidelity slashes fees on stock and etf trades', 'stockalert  stocks to watch today on  wallstreet  tgt  tsla  pcln ', '# stockalert - military stocks rally as president # trump prepares to hike budget', 'military stocks rally as # trump prepares to hike budget', 'defense stocks:  hei  avav  mog_a  hxl  oapic_twitter_com/g04xavfhm7', 'wall street slips as # tech stocks weigh ']",european stocks rise on # earnings support # stockalert - stocks to watch today on # wallstreet  aapl  amznpic_twitter_com/bdnm6xoppifidelity slashes fees on stock and etf tradesstockalert  stocks to watch today on  wallstreet  tgt  tsla  pcln # stockalert - military stocks rally as president # trump prepares to hike budgetmilitary stocks rally as # trump prepares to hike budgetdefense stocks:  hei  avav  mog_a  hxl  oapic_twitter_com/g04xavfhm7wall street slips as # tech stocks weigh 
1011,01-03-2017 16:00:00,26.94M,64.94,64.99,64.02,64.13,1.50%,1488384000.0,13,"['wallstreet slips as financials discretionary stocks drag', 'stockalert  stocks to watch today on  wallstreet  hsy  amzn ', 'stocks this month:pic_twitter_com/d036jxfcux', 'market check record day for stocks as the dow crosses 21k ', 'wall street slips as financials discretionary stocks drag ', 'infrastructure stocks rise:  aegn  dy  aks  gvs  mlmpic_twitter_com/bgjaoxnota', '_ @ potus: the stock market has gained almost three trillion dollars in value since the election on november 8th, a record_"" # jointaddresspic_twitter_com/aeikcezuqo""', 'european stocks bounce on  earnings', '# stockalert - etsy shares fall post # earnings_  etsypic_twitter_com/qpmwguabos', 'wall street slips as financials, discretionary stocks drag', '_ @ da_stockman: by the time we get to june or july there is going to be a debt ceiling crisis like never before_""pic_twitter_com/ixjtrmz0ku""', 'gun stocks since election:pic_twitter_com/hdho0lt7wg', '# breaking news - signet jewelers halted, stock down more than 8%_  sigpic_twitter_com/fyurnd6rvs']","wallstreet slips as financials discretionary stocks dragstockalert  stocks to watch today on  wallstreet  hsy  amzn stocks this month:pic_twitter_com/d036jxfcuxmarket check record day for stocks as the dow crosses 21k wall street slips as financials discretionary stocks drag infrastructure stocks rise:  aegn  dy  aks  gvs  mlmpic_twitter_com/bgjaoxnota_ @ potus: the stock market has gained almost three trillion dollars in value since the election on november 8th, a record_"" # jointaddresspic_twitter_com/aeikcezuqo""european stocks bounce on  earnings# stockalert - etsy shares fall post # earnings_  etsypic_twitter_com/qpmwguaboswall street slips as financials, discretionary stocks drag_ @ da_stockman: by the time we get to june or july there is going to be a debt ceiling crisis like never before_""pic_twitter_com/ixjtrmz0ku""gun stocks since election:pic_twitter_com/hdho0lt7wg# breaking news - signet jewelers halted, stock down more than 8%_  sigpic_twitter_com/fyurnd6rvs"
1012,02-03-2017 16:00:00,24.54M,64.01,64.75,63.88,64.69,-1.43%,1488470400.0,13,"['mnuchin stock market shows people believe in  trumps agenda', '# stockalert - stocks to watch today on # wallstreet  shak  fbpic_twitter_com/gbju1u53vq', 'oil down on record u_s_ crude stocks, flat russian output', 'tech stocks:  fb  amzn  msft  googl  amznpic_twitter_com/mpjb72js3t', 'snap stock classes  snap  snapipo ', 'can stock records and paycheck gains fuel auto sales', 'oil closes lower after us crude stocks build to record high', 'infrastructure stocks rise:  aegn  dy  aks  gva  mlmpic_twitter_com/3ifri6tmqf', 'steve mnuchin  obamacare taxes top priorities stocks surge ', 'hospital stocks:  uhs  hca  thc  lpnt  sempic_twitter_com/qoye1yihls', 'trump border wall stocks:  flir  x  nuepic_twitter_com/gu6thrtlsz', 'president # trump makes # healthcare a priority, insurance stocks surge ', 'social media stocks:  fb  twtr  googlpic_twitter_com/fgq5aqgjca']","mnuchin stock market shows people believe in  trumps agenda# stockalert - stocks to watch today on # wallstreet  shak  fbpic_twitter_com/gbju1u53vqoil down on record u_s_ crude stocks, flat russian outputtech stocks:  fb  amzn  msft  googl  amznpic_twitter_com/mpjb72js3tsnap stock classes  snap  snapipo can stock records and paycheck gains fuel auto salesoil closes lower after us crude stocks build to record highinfrastructure stocks rise:  aegn  dy  aks  gva  mlmpic_twitter_com/3ifri6tmqfsteve mnuchin  obamacare taxes top priorities stocks surge hospital stocks:  uhs  hca  thc  lpnt  sempic_twitter_com/qoye1yihlstrump border wall stocks:  flir  x  nuepic_twitter_com/gu6thrtlszpresident # trump makes # healthcare a priority, insurance stocks surge social media stocks:  fb  twtr  googlpic_twitter_com/fgq5aqgjca"
1013,03-03-2017 16:00:00,18.14M,64.25,64.28,63.62,63.99,0.37%,1488556800.0,4,"['stockalert  stocks to watch today on  wallstreet  hd  amzn ', '# stockalert - union: boeing seeking 1,500 layoffs_  ba # breakingpic_twitter_com/fiaor6tifp', 'european stocks drop on weaker forecasts ', 'stockalert  stocks to watch today on  wallstreet  cat  ba ']","stockalert  stocks to watch today on  wallstreet  hd  amzn # stockalert - union: boeing seeking 1,500 layoffs_  ba # breakingpic_twitter_com/fiaor6tifpeuropean stocks drop on weaker forecasts stockalert  stocks to watch today on  wallstreet  cat  ba "
1014,06-03-2017 16:00:00,18.75M,64.27,64.56,63.81,63.97,0.03%,1488816000.0,4,"['# stockalert - stocks to watch today on # wallstreet  snap  amznpic_twitter_com/tujcdfkoau', 'stockalert  stocks to watch today on  wallstreet  db  gm ', 'tech stocks:  fb  amzn  msft  googl  aaplpic_twitter_com/twxiheh9lp', 'tech stocks lead china market higher ']",# stockalert - stocks to watch today on # wallstreet  snap  amznpic_twitter_com/tujcdfkoaustockalert  stocks to watch today on  wallstreet  db  gm tech stocks:  fb  amzn  msft  googl  aaplpic_twitter_com/twxiheh9lptech stocks lead china market higher 
1015,07-03-2017 16:00:00,18.52M,64.4,64.78,64.19,64.19,0.20%,1488902400.0,4,"['stockalert  stocks to watch today on  wallstreet  snap  crm ', 'a volatility-reducing etf strategy tapping resurgent developing world stocks', 'stockalert  stocks to watch today on  wallstreet  snap  gm ', 'wall street slips as  trump tweet pummels drug stocks ']",stockalert  stocks to watch today on  wallstreet  snap  crm a volatility-reducing etf strategy tapping resurgent developing world stocksstockalert  stocks to watch today on  wallstreet  snap  gm wall street slips as  trump tweet pummels drug stocks 
1016,08-03-2017 16:00:00,21.51M,64.99,65.08,64.25,64.26,0.92%,1488988800.0,4,"['wallstreet dips as pharma bank stocks lose ground ', 'europe stocks rise, dollar up before jobs data', 'oil prices firm, stay in tight range as stocks data awaited', '# stockalert - stocks to watch today on # wallstreet  cat  snappic_twitter_com/rmlqogl1pw']","wallstreet dips as pharma bank stocks lose ground europe stocks rise, dollar up before jobs dataoil prices firm, stay in tight range as stocks data awaited# stockalert - stocks to watch today on # wallstreet  cat  snappic_twitter_com/rmlqogl1pw"
1017,09-03-2017 16:00:00,19.85M,64.73,65.2,64.48,65.19,-0.40%,1489075200.0,0,[],
1018,10-03-2017 16:00:00,19.54M,64.93,65.26,64.75,65.11,0.31%,1489161600.0,2,"['bull market in u_s_ stocks turns 8', 'china stocks close at 2-week lows on slumping # oil prices ']",bull market in u_s_ stocks turns 8china stocks close at 2-week lows on slumping # oil prices 
1019,13-03-2017 16:00:00,20.10M,64.71,65.19,64.57,65.01,-0.34%,1489420800.0,1,['# stockalert - stocks to watch today on # wallstreet  tsla  blkpic_twitter_com/whotepl60e'],# stockalert - stocks to watch today on # wallstreet  tsla  blkpic_twitter_com/whotepl60e
1020,14-03-2017 16:00:00,14.28M,64.41,64.55,64.15,64.53,-0.46%,1489507200.0,9,"['# stockalert - stocks to watch today on # wallstreet_  mbly  nflxpic_twitter_com/qybx5wbckl', 'snow rally northeast storm heats up blizzard stocks ', 'stockalert  stocks to watch today on  wallstreet  yhoo  p ', '3 reasons why  snap stock might stay above 17 ', 'oil hits 3-month lows as opec reports rising stocks, saudi output jump', 'storm stocks to watch ', 'wall street dips as drug stocks drag; fed meeting in focus ', 'snow rally: northeast storm heats up blizzard stocks ', 's&p, dow tread lower as pharma stocks weigh ']","# stockalert - stocks to watch today on # wallstreet_  mbly  nflxpic_twitter_com/qybx5wbcklsnow rally northeast storm heats up blizzard stocks stockalert  stocks to watch today on  wallstreet  yhoo  p 3 reasons why  snap stock might stay above 17 oil hits 3-month lows as opec reports rising stocks, saudi output jumpstorm stocks to watch wall street dips as drug stocks drag; fed meeting in focus snow rally: northeast storm heats up blizzard stocks s&p, dow tread lower as pharma stocks weigh "
1021,15-03-2017 16:00:00,24.83M,64.75,64.92,64.25,64.55,0.53%,1489593600.0,1,['hospital stocks fall after republican health bill seen leaving 24mm uninsured '],hospital stocks fall after republican health bill seen leaving 24mm uninsured 
